Destination Port,Flow IAT Mean,Flow IAT Max,Bwd Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Average Packet Size,Fwd Header Length,Packet Length Variance,Total Length of Fwd Packets,Label
53,6955.666666666666,20863.0,95.8451142952988,25.0,25.0,39.25,40,76.8,50.0,0
53,6972.666666666666,20914.0,95.61143512764129,45.0,45.0,64.25,40,76.8,90.0,0
53,7241.0,21717.0,92.06831468949964,45.0,45.0,70.25,40,235.2,90.0,0
53,7059.666666666666,21173.0,94.43316492752254,32.0,32.0,88.0,40,2764.8,64.0,0
53,7012.333333333334,21031.0,95.0705899130104,41.0,41.0,59.25,40,76.8,82.0,0
53,18839.333333333336,56514.0,35.3869563678828,41.0,41.0,59.25,40,76.8,82.0,0
80,219.5,438.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0
53,6949.333333333334,20842.0,95.93246354566384,43.0,43.0,81.25,64,907.5,86.0,0
53,22091.0,66268.0,30.17820228448992,31.0,31.0,68.75,64,1080.0,62.0,0
53,20954.666666666664,62858.0,31.81471112242301,31.0,31.0,68.75,64,1080.0,62.0,0
53,7068.0,21198.0,94.32182607055272,47.0,47.0,86.75,64,940.8,94.0,0
53,7210.666666666666,21627.0,92.45562130177515,37.0,37.0,74.25,64,940.8,74.0,0
53,7007.333333333334,21017.0,95.13842641042712,44.0,44.0,63.0,64,76.8,88.0,0
53,7048.0,21138.0,94.58948164964056,38.0,38.0,75.5,40,940.8,76.0,0
53,7041.333333333334,21118.0,94.6790380609733,44.0,44.0,69.0,40,235.2,88.0,0
53,15092.0,45270.0,44.173513561268656,44.0,44.0,69.0,40,235.2,88.0,0
53,6971.333333333334,20908.0,95.6297217175098,47.0,47.0,88.75,40,1080.0,94.0,0
53,30577.333333333336,91726.0,21.80264248026861,47.0,47.0,88.75,40,1080.0,94.0,0
53,6944.0,20826.0,96.00614439324116,51.0,51.0,71.75,64,76.8,102.0,0
53,6932.0,20790.0,96.17234083477592,51.0,51.0,106.25,40,2167.5,102.0,0
53,7013.0,21031.0,95.06155235514996,27.0,27.0,41.75,40,76.8,54.0,0
53,7106.666666666666,21314.0,93.80863039399624,34.0,34.0,65.0,40,607.5,68.0,0
53,7124.0,21366.0,93.58038555118848,33.0,33.0,66.25,40,750.0,66.0,0
53,15059.0,45170.0,44.27031454058481,27.0,27.0,41.75,40,76.8,54.0,0
53,20262.0,60780.0,32.902313032606195,34.0,34.0,65.0,40,607.5,68.0,0
53,6978.333333333334,20931.0,95.53379508000955,45.0,45.0,64.25,40,76.8,90.0,0
53,6960.333333333334,20877.0,95.78085340740384,32.0,32.0,65.5,40,780.3,64.0,0
53,6963.333333333334,20885.0,95.73958831977023,45.0,45.0,70.25,80,235.2,90.0,0
53,6988.0,20959.0,95.40164090822364,39.0,39.0,56.75,80,76.8,78.0,0
53,6988.0,20962.0,95.40164090822364,41.0,41.0,65.25,80,235.2,82.0,0
53,6983.333333333334,20944.0,95.46539379474942,39.0,39.0,79.25,40,1116.3,78.0,0
53,6961.333333333334,20881.0,95.7670944263551,35.0,35.0,51.75,40,76.8,70.0,0
53,6983.0,20945.0,95.46995083297531,31.0,31.0,62.75,40,691.2,62.0,0
53,15458.333333333332,46366.0,43.12668463611861,39.0,39.0,79.25,40,1116.3,78.0,0
53,14841.0,44516.0,44.92060283449004,35.0,35.0,51.75,40,76.8,70.0,0
53,14913.666666666668,44734.0,44.70172772177644,31.0,31.0,62.75,40,691.2,62.0,0
53,6982.333333333334,20939.0,95.4790662147324,35.0,35.0,51.75,40,76.8,70.0,0
53,6982.0,20942.0,95.48362455838824,31.0,31.0,62.75,40,691.2,62.0,0
53,7003.0,21004.0,95.19729639678232,33.0,33.0,80.25,40,1825.2,66.0,0
53,6930.333333333334,20783.0,96.195469193401,35.0,35.0,57.75,40,235.2,70.0,0
53,6930.0,20786.0,96.2000962000962,31.0,31.0,79.25,40,1968.3,62.0,0
53,19506.333333333336,58511.0,34.176933987252,35.0,35.0,57.75,40,235.2,70.0,0
53,14914.0,44736.0,44.700728621876536,31.0,31.0,79.25,40,1968.3,62.0,0
53,19250.333333333336,57745.0,34.6314349535073,40.0,40.0,82.0,40,1228.8,80.0,0
53,7101.0,21296.0,93.88349058818008,25.0,25.0,63.25,40,1228.8,50.0,0
53,6929.333333333334,20782.0,96.20935154897056,25.0,25.0,47.25,40,307.2,50.0,0
53,7010.0,21024.0,95.1022349025202,40.0,40.0,80.5,40,1116.3,80.0,0
53,6952.666666666666,20853.0,95.88647041902388,25.0,25.0,47.25,40,307.2,50.0,0
53,6965.0,20890.0,95.71667863125153,25.0,25.0,63.25,40,1228.8,50.0,0
53,7020.0,21056.0,94.96676163342828,25.0,25.0,60.25,40,1009.2,50.0,0
53,6967.666666666666,20899.0,95.68004592642204,25.0,25.0,71.75,40,1968.3,50.0,0
53,14916.0,44744.0,44.69473496022168,25.0,25.0,60.25,40,1009.2,50.0,0
53,16106.333333333332,48314.0,41.39158509075105,25.0,25.0,71.75,40,1968.3,50.0,0
53,7037.0,21106.0,94.7373407228459,43.0,43.0,83.25,64,1044.3,86.0,0
53,6966.333333333334,20896.0,95.69835877314704,45.0,45.0,76.75,64,504.3,90.0,0
53,6998.333333333334,20992.0,95.2607763753275,50.0,50.0,70.5,64,76.8,100.0,0
53,7003.0,21004.0,95.19729639678232,43.0,43.0,83.25,64,1044.3,86.0,0
53,15876.333333333332,47623.0,41.99122383421865,43.0,43.0,83.25,64,1044.3,86.0,0
53,7033.0,21094.0,94.79122233281198,50.0,50.0,76.5,64,235.2,100.0,0
53,6964.333333333334,20887.0,95.72584119082948,32.0,32.0,48.0,40,76.8,64.0,0
53,7058.333333333334,21169.0,94.45100354191264,32.0,32.0,48.0,64,76.8,64.0,0
53,19443.666666666664,58325.0,34.28708576914505,32.0,32.0,48.0,40,76.8,64.0,0
53,6998.0,20989.0,95.26531389920927,29.0,29.0,63.25,40,874.8,58.0,0
53,7000.333333333334,20995.0,95.23356030665208,36.0,36.0,53.0,40,76.8,72.0,0
53,6931.333333333334,20788.0,96.18159084351257,46.0,46.0,77.0,40,456.3,92.0,0
53,15943.666666666668,47825.0,41.81388639167068,29.0,29.0,63.25,40,874.8,58.0,0
53,7238.666666666666,21712.0,92.09799226376866,42.0,42.0,60.5,40,76.8,84.0,0
53,6985.0,20949.0,95.44261512765448,31.0,31.0,62.25,40,662.7,62.0,0
53,6977.333333333334,20926.0,95.54748710108925,42.0,42.0,66.5,40,235.2,84.0,0
53,18024.666666666664,54066.0,36.98635203609868,40.0,40.0,58.0,64,76.8,80.0,0
53,7010.666666666666,21026.0,95.09319132750096,40.0,40.0,80.5,64,1116.3,80.0,0
53,7023.666666666666,21067.0,94.91718475630012,47.0,47.0,80.75,64,580.8,94.0,0
53,15631.666666666668,46889.0,42.64846998613925,42.0,42.0,66.5,40,235.2,84.0,0
53,6941.333333333334,20817.0,96.04302727621976,36.0,36.0,53.0,40,76.8,72.0,0
53,7061.333333333334,21180.0,94.41087613293053,35.0,35.0,51.75,40,76.8,70.0,0
53,7001.0,20997.0,95.22449173927534,36.0,36.0,83.0,40,1732.8000000000006,72.0,0
53,7013.0,21033.0,95.06155235514996,43.0,43.0,81.75,40,940.8,86.0,0
53,7017.666666666666,21050.0,94.99833752909323,36.0,36.0,63.5,40,410.7,72.0,0
53,6988.0,20958.0,95.40164090822364,31.0,31.0,86.75,40,2764.8,62.0,0
53,6988.0,20961.0,95.40164090822364,32.0,32.0,88.0,40,2764.8,64.0,0
53,7237.666666666666,21709.0,92.11071708193248,37.0,37.0,80.75,40,1428.3,74.0,0
53,6954.666666666666,20860.0,95.85889570552148,38.0,38.0,73.5,40,811.2,76.0,0
53,6996.333333333334,20985.0,95.28800800419268,38.0,38.0,63.5,64,307.2,76.0,0
53,6970.666666666666,20906.0,95.63886763580724,40.0,40.0,58.0,64,76.8,80.0,0
53,7005.333333333334,21011.0,95.1655881233346,38.0,38.0,67.0,64,456.3,76.0,0
53,7221.666666666666,21660.0,92.31479344564968,42.0,42.0,60.5,64,76.8,84.0,0
53,18359.0,55073.0,36.31279844581223,38.0,38.0,63.5,40,307.2,76.0,0
53,15385.333333333332,46151.0,43.33131120547708,38.0,38.0,73.5,40,811.2,76.0,0
53,6970.0,20906.0,95.64801530368244,37.0,37.0,80.75,40,1428.3,74.0,0
53,7053.0,21155.0,94.52242544543692,41.0,41.0,59.25,40,76.8,82.0,0
53,15255.666666666668,45763.0,43.69960888850044,42.0,42.0,60.5,40,76.8,84.0,0
53,15799.333333333332,47393.0,42.19587324359677,38.0,38.0,67.0,40,456.3,76.0,0
53,6961.666666666666,20882.0,95.7625089777352,42.0,42.0,82.5,40,1080.0,84.0,0
53,6980.333333333334,20937.0,95.50642280693376,35.0,35.0,69.75,40,811.2,70.0,0
53,18412.333333333336,55232.0,36.20761446132122,41.0,41.0,59.25,64,76.8,82.0,0
53,6979.0,20934.0,95.52466924583273,43.0,43.0,61.75,40,76.8,86.0,0
53,15977.666666666668,47928.0,41.72490768364175,35.0,35.0,69.75,40,811.2,70.0,0
53,7002.333333333334,21004.0,95.20635978483362,43.0,43.0,61.75,40,76.8,86.0,0
53,7022.666666666666,21064.0,94.93070058857036,43.0,43.0,67.75,40,235.2,86.0,0
53,6982.666666666666,20944.0,95.47450830628222,43.0,43.0,67.75,40,235.2,86.0,0
53,6941.0,20817.0,96.04763962925614,31.0,31.0,86.75,40,2764.8,62.0,0
53,7096.0,21283.0,93.94964299135664,32.0,32.0,88.0,40,2764.8,64.0,0
53,18535.333333333336,55600.0,35.96734165377837,32.0,32.0,88.0,40,2764.8,64.0,0
53,6983.666666666666,20945.0,95.46083719154215,25.0,25.0,39.25,40,76.8,50.0,0
53,6946.666666666666,20837.0,95.96928982725528,31.0,31.0,46.75,40,76.8,62.0,0
53,7002.0,20999.0,95.21089212605922,31.0,31.0,46.75,40,76.8,62.0,0
53,7001.666666666666,21002.0,95.21542489883362,25.0,25.0,39.25,40,76.8,50.0,0
53,7184.333333333334,21549.0,92.79450656521134,32.0,32.0,88.0,40,2764.8,64.0,0
53,6958.333333333334,20869.0,95.80838323353292,41.0,41.0,59.25,40,76.8,82.0,0
53,18298.333333333336,54889.0,36.433190636670005,41.0,41.0,59.25,40,76.8,82.0,0
53,7155.0,21459.0,93.17493594223151,32.0,32.0,88.0,40,2764.8,64.0,0
53,18280.0,54834.0,36.46973012399708,32.0,32.0,88.0,40,2764.8,64.0,0
53,6945.0,20829.0,95.99232061435086,41.0,41.0,59.25,40,76.8,82.0,0
53,7155.666666666666,21460.0,93.16625518237296,32.0,32.0,88.0,40,2764.8,64.0,0
53,18146.333333333336,54435.0,36.73836771432245,32.0,32.0,88.0,40,2764.8,64.0,0
53,7026.333333333334,21075.0,94.88116134541488,41.0,41.0,59.25,40,76.8,82.0,0
53,6964.333333333334,20888.0,95.72584119082948,47.0,47.0,86.75,64,940.8,94.0,0
53,6933.0,20793.0,96.158469157171,38.0,38.0,73.5,64,811.2,76.0,0
53,6999.333333333334,20992.0,95.2471663967997,35.0,35.0,69.75,64,811.2,70.0,0
53,6999.333333333334,20992.0,95.2471663967997,47.0,47.0,86.75,64,940.8,94.0,0
53,6959.333333333334,20873.0,95.79461634256155,43.0,43.0,61.75,64,76.8,86.0,0
53,6956.666666666666,20866.0,95.831336847149,43.0,43.0,61.75,64,76.8,86.0,0
53,6978.0,20929.0,95.53835865099838,38.0,38.0,73.5,40,811.2,76.0,0
53,7047.333333333334,21139.0,94.59842966606756,32.0,32.0,48.0,64,76.8,64.0,0
53,6969.333333333334,20904.0,95.65716472163766,44.0,44.0,69.0,64,235.2,88.0,0
53,6944.333333333334,20827.0,96.0015360245764,43.0,43.0,61.75,40,76.8,86.0,0
53,6954.666666666666,20858.0,95.85889570552148,32.0,32.0,48.0,64,76.8,64.0,0
53,6981.333333333334,20938.0,95.49274255156608,43.0,43.0,67.75,64,235.2,86.0,0
53,7084.0,21246.0,94.10878976096367,32.0,32.0,54.0,64,235.2,64.0,0
53,6979.0,20930.0,95.52466924583273,32.0,32.0,48.0,40,76.8,64.0,0
53,6979.0,20933.0,95.52466924583273,32.0,32.0,48.0,40,76.8,64.0,0
53,6956.666666666666,20864.0,95.831336847149,32.0,32.0,48.0,64,76.8,64.0,0
53,7001.0,20997.0,95.22449173927534,32.0,32.0,48.0,64,76.8,64.0,0
53,6993.666666666666,20975.0,95.32434107049237,32.0,32.0,54.0,40,235.2,64.0,0
53,6981.0,20939.0,95.4973022012128,43.0,43.0,83.25,40,1044.3,86.0,0
53,7013.333333333334,21033.0,95.05703422053232,45.0,45.0,76.75,40,504.3,90.0,0
53,7002.333333333334,21001.0,95.20635978483362,43.0,43.0,83.25,64,1044.3,86.0,0
53,6931.666666666666,20789.0,96.1769656167348,50.0,50.0,70.5,64,76.8,100.0,0
53,6976.0,20922.0,95.56574923547402,50.0,50.0,70.5,40,76.8,100.0,0
53,7000.666666666666,20996.0,95.229025807066,50.0,50.0,76.5,40,235.2,100.0,0
53,7015.0,21040.0,95.03444998812068,29.0,29.0,63.25,40,874.8,58.0,0
53,6975.333333333334,20921.0,95.57488292076842,36.0,36.0,53.0,64,76.8,72.0,0
53,6960.333333333334,20875.0,95.78085340740384,42.0,42.0,66.5,64,235.2,84.0,0
53,7060.666666666666,21176.0,94.41979038806534,40.0,40.0,58.0,64,76.8,80.0,0
53,6965.0,20889.0,95.71667863125153,36.0,36.0,53.0,64,76.8,72.0,0
53,6990.666666666666,20967.0,95.36524890329964,40.0,40.0,80.5,40,1116.3,80.0,0
53,7025.0,21069.0,94.89916963226572,36.0,36.0,83.0,40,1732.8000000000006,72.0,0
53,6995.0,20979.0,95.30617107457708,36.0,36.0,77.5,40,1267.5,72.0,0
53,6994.0,20976.0,95.3197979220284,32.0,32.0,48.0,40,76.8,64.0,0
53,6943.666666666666,20826.0,96.01075320435888,32.0,32.0,48.0,40,76.8,64.0,0
53,7030.0,21085.0,94.8316737790422,53.0,53.0,74.25,64,76.8,106.0,0
53,7043.666666666666,21126.0,94.64767403341062,32.0,32.0,48.0,64,76.8,64.0,0
53,7047.333333333334,21137.0,94.59842966606756,53.0,53.0,80.25,40,235.2,106.0,0
53,7022.0,21060.0,94.93971328206588,32.0,32.0,48.0,40,76.8,64.0,0
53,6935.0,20799.0,96.13073780341264,32.0,32.0,54.0,40,235.2,64.0,0
53,7015.333333333334,21039.0,95.02993442934525,38.0,38.0,67.0,40,456.3,76.0,0
53,7015.0,21041.0,95.03444998812068,37.0,37.0,80.75,40,1428.3,74.0,0
53,7022.666666666666,21065.0,94.93070058857036,42.0,42.0,60.5,64,76.8,84.0,0
53,7021.0,21057.0,94.95323553150074,38.0,38.0,67.0,40,456.3,76.0,0
53,6963.0,20884.0,95.74417157355543,38.0,38.0,73.5,40,811.2,76.0,0
53,6923.0,20765.0,96.2973662670326,42.0,42.0,82.5,40,1080.0,84.0,0
53,6961.333333333334,20878.0,95.7670944263551,37.0,37.0,80.75,40,1428.3,74.0,0
53,6949.0,20841.0,95.93706528517292,38.0,38.0,67.0,40,456.3,76.0,0
53,7006.333333333334,21013.0,95.1520053285123,43.0,43.0,61.75,40,76.8,86.0,0
53,7035.0,21099.0,94.76427386875147,37.0,37.0,80.75,64,1428.3,74.0,0
53,6948.333333333334,20839.0,95.94627008875032,41.0,41.0,65.25,40,235.2,82.0,0
53,8234.333333333332,24695.0,80.9618264988058,39.0,39.0,56.75,40,76.8,78.0,0
53,7079.0,21231.0,94.1752601591562,25.0,25.0,39.25,40,76.8,50.0,0
53,7078.666666666666,21234.0,94.17969485778866,34.0,34.0,65.0,40,607.5,68.0,0
53,6994.0,20975.0,95.3197979220284,45.0,45.0,64.25,40,76.8,90.0,0
53,6994.0,20978.0,95.3197979220284,25.0,25.0,39.25,40,76.8,50.0,0
53,6999.666666666666,20993.0,95.2426306014572,39.0,39.0,56.75,40,76.8,78.0,0
53,6938.333333333334,20809.0,96.08455440787893,45.0,45.0,70.25,40,235.2,90.0,0
53,7022.333333333334,21061.0,94.93520672141264,30.0,30.0,45.5,40,76.8,60.0,0
53,7046.666666666666,21134.0,94.60737937559132,31.0,31.0,46.75,40,76.8,62.0,0
53,7040.333333333334,21116.0,94.6924861512239,30.0,30.0,45.5,40,76.8,60.0,0
53,7019.0,21051.0,94.98029158949518,31.0,31.0,46.75,40,76.8,62.0,0
53,7029.666666666666,21083.0,94.8361705154346,30.0,30.0,51.5,40,235.2,60.0,0
53,7131.333333333334,21389.0,93.48415443582311,32.0,32.0,88.0,40,2764.8,64.0,0
53,7050.333333333334,21143.0,94.55817691834902,41.0,41.0,59.25,40,76.8,82.0,0
53,6961.333333333334,20878.0,95.7670944263551,43.0,43.0,80.75,40,874.8,86.0,0
53,6984.666666666666,20950.0,95.44716999140977,42.0,42.0,60.5,40,76.8,84.0,0
53,7099.666666666666,21292.0,93.90112211840928,45.0,45.0,64.25,40,76.8,90.0,0
53,6947.0,20836.0,95.9646849959215,45.0,45.0,64.25,64,76.8,90.0,0
53,6958.333333333334,20869.0,95.80838323353292,45.0,45.0,70.25,64,235.2,90.0,0
53,6931.0,20787.0,96.18621651517338,31.0,31.0,62.25,40,662.7,62.0,0
53,7007.666666666666,21017.0,95.13390096560909,35.0,35.0,51.75,64,76.8,70.0,0
53,6964.0,20886.0,95.7304231284702,35.0,35.0,57.75,40,235.2,70.0,0
53,6963.0,20884.0,95.74417157355543,43.0,43.0,80.75,40,874.8,86.0,0
53,6948.666666666666,20840.0,95.94166746618056,42.0,42.0,60.5,40,76.8,84.0,0
53,15973.666666666668,47915.0,41.735356106925984,42.0,42.0,60.5,40,76.8,84.0,0
53,6949.333333333334,20842.0,95.93246354566384,42.0,42.0,82.5,40,1080.0,84.0,0
53,7138.333333333334,21410.0,93.39248190520664,32.0,32.0,88.0,40,2764.8,64.0,0
53,6934.333333333334,20797.0,96.13997981060425,41.0,41.0,59.25,40,76.8,82.0,0
53,18132.0,54391.0,36.76740936833591,41.0,41.0,59.25,40,76.8,82.0,0
53,6971.333333333334,20909.0,95.6297217175098,41.0,41.0,81.75,40,1116.3,82.0,0
53,15575.0,46720.0,42.80363830925629,32.0,32.0,75.0,40,1470.0,64.0,0
53,6981.0,20937.0,95.4973022012128,32.0,32.0,75.0,64,1470.0,64.0,0
53,7035.0,21101.0,94.76427386875147,43.0,43.0,81.75,40,940.8,86.0,0
53,7196.666666666666,21584.0,92.63547938860584,47.0,47.0,66.75,64,76.8,94.0,0
53,7041.0,21117.0,94.683520333286,47.0,47.0,101.25,64,2167.5,94.0,0
53,7015.666666666666,21041.0,95.02541929966264,47.0,47.0,86.75,64,940.8,94.0,0
53,7092.666666666666,21273.0,93.99379640943698,37.0,37.0,74.25,64,940.8,74.0,0
53,6981.333333333334,20938.0,95.49274255156608,44.0,44.0,63.0,64,76.8,88.0,0
53,7114.0,21338.0,93.711929528629,44.0,44.0,63.0,64,76.8,88.0,0
53,7051.0,21148.0,94.54923651491514,44.0,44.0,69.0,64,235.2,88.0,0
53,7052.666666666666,21152.0,94.52689290103037,38.0,38.0,75.5,40,940.8,76.0,0
53,8148.666666666666,24440.0,81.81297553792031,41.0,41.0,77.75,40,842.7,82.0,0
53,7071.666666666666,21209.0,94.2729201037002,41.0,41.0,59.25,40,76.8,82.0,0
53,7077.0,21225.0,94.20187461730488,41.0,41.0,81.75,64,1116.3,82.0,0
53,7059.333333333334,21174.0,94.43762394938145,43.0,43.0,83.25,64,1044.3,86.0,0
53,7087.0,21255.0,94.06895254221344,45.0,45.0,76.75,64,504.3,90.0,0
53,7071.0,21207.0,94.28180832508367,45.0,45.0,76.75,64,504.3,90.0,0
53,7022.666666666666,21063.0,94.93070058857036,50.0,50.0,70.5,64,76.8,100.0,0
53,7109.333333333334,21325.0,93.7734433608402,45.0,45.0,76.75,64,504.3,90.0,0
53,7094.666666666666,21279.0,93.96729937981584,43.0,43.0,83.25,64,1044.3,86.0,0
53,6992.0,20971.0,95.34706331045004,50.0,50.0,76.5,64,235.2,100.0,0
53,7155.333333333334,21462.0,93.17059536010436,32.0,32.0,48.0,40,76.8,64.0,0
53,7078.333333333334,21230.0,94.18412997409936,32.0,32.0,48.0,40,76.8,64.0,0
53,7079.666666666666,21233.0,94.16639201468996,32.0,32.0,48.0,64,76.8,64.0,0
53,7053.666666666666,21155.0,94.51349180095455,32.0,32.0,54.0,40,235.2,64.0,0
53,7038.333333333334,21109.0,94.71939379587972,29.0,29.0,63.25,40,874.8,58.0,0
53,7017.666666666666,21049.0,94.99833752909323,46.0,46.0,77.0,40,456.3,92.0,0
53,7018.333333333334,21050.0,94.98931370220848,42.0,42.0,60.5,40,76.8,84.0,0
53,7015.333333333334,21040.0,95.02993442934525,42.0,42.0,66.5,40,235.2,84.0,0
53,7098.666666666666,21290.0,93.91435011269722,47.0,47.0,80.75,40,580.8,94.0,0
53,7009.333333333334,21023.0,95.11128019783146,38.0,38.0,63.5,40,307.2,76.0,0
53,36139.66666666667,108413.0,18.446951180143703,30.0,30.0,45.5,40,76.8,60.0,0
53,7086.333333333334,21254.0,94.07780234253728,25.0,25.0,39.25,40,76.8,50.0,0
53,7017.0,21047.0,95.007363070638,38.0,38.0,63.5,40,307.2,76.0,0
53,7103.0,21305.0,93.85705570416256,25.0,25.0,39.25,40,76.8,50.0,0
53,7104.0,21307.0,93.84384384384384,38.0,38.0,76.5,40,1009.2,76.0,0
53,7050.333333333334,21146.0,94.55817691834902,25.0,25.0,61.75,40,1116.3,50.0,0
53,7110.0,21325.0,93.76465072667604,30.0,30.0,45.5,40,76.8,60.0,0
53,35495.33333333333,106481.0,18.78181169355596,30.0,30.0,51.5,40,235.2,60.0,0
53,7084.666666666666,21249.0,94.09993413004612,27.0,27.0,41.75,64,76.8,54.0,0
53,7039.666666666666,21113.0,94.7014536673138,47.0,47.0,86.75,64,940.8,94.0,0
53,6984.666666666666,20951.0,95.44716999140977,38.0,38.0,73.5,64,811.2,76.0,0
53,7058.666666666666,21171.0,94.4465432565168,37.0,37.0,74.25,64,940.8,74.0,0
53,16007.0,48014.0,41.64844547177277,47.0,47.0,86.75,64,940.8,94.0,0
53,16006.666666666668,48017.0,41.649312786339024,38.0,38.0,73.5,64,811.2,76.0,0
53,6991.666666666666,20968.0,95.35160905840286,44.0,44.0,63.0,64,76.8,88.0,0
53,7068.666666666666,21202.0,94.3129303027445,43.0,43.0,61.75,64,76.8,86.0,0
53,6999.666666666666,20994.0,95.2426306014572,44.0,44.0,69.0,64,235.2,88.0,0
53,7093.666666666666,21276.0,93.9805460269724,43.0,43.0,67.75,64,235.2,86.0,0
53,15964.0,47886.0,41.76062807984632,44.0,44.0,69.0,40,235.2,88.0,0
53,16047.0,48135.0,41.544629318044905,43.0,43.0,67.75,40,235.2,86.0,0
53,7060.333333333334,21174.0,94.42424814692411,35.0,35.0,69.75,40,811.2,70.0,0
53,7060.0,21177.0,94.42870632672332,38.0,38.0,75.5,40,940.8,76.0,0
53,7092.333333333334,21273.0,93.99821403393337,43.0,43.0,61.75,40,76.8,86.0,0
53,7057.666666666666,21168.0,94.45992537665892,43.0,43.0,67.75,40,235.2,86.0,0
53,15884.666666666668,47649.0,41.9691946111554,43.0,43.0,67.75,40,235.2,86.0,0
53,7075.333333333334,21221.0,94.2240648261566,32.0,32.0,48.0,40,76.8,64.0,0
53,15879.333333333332,47632.0,41.98329065032117,32.0,32.0,48.0,64,76.8,64.0,0
53,7144.333333333334,21428.0,93.31404842999112,32.0,32.0,48.0,64,76.8,64.0,0
53,7099.333333333334,21292.0,93.905531035778,32.0,32.0,54.0,40,235.2,64.0,0
53,6993.333333333334,20975.0,95.32888465204958,43.0,43.0,83.25,40,1044.3,86.0,0
53,7065.666666666666,21192.0,94.3529744775204,45.0,45.0,76.75,40,504.3,90.0,0
53,7020.0,21056.0,94.96676163342828,50.0,50.0,70.5,64,76.8,100.0,0
53,7057.666666666666,21168.0,94.45992537665892,43.0,43.0,83.25,64,1044.3,86.0,0
53,6981.666666666666,20941.0,95.488183337312,50.0,50.0,76.5,64,235.2,100.0,0
53,6993.333333333334,20976.0,95.32888465204958,29.0,29.0,63.25,40,874.8,58.0,0
53,7008.333333333334,21019.0,95.12485136741977,46.0,46.0,77.0,40,456.3,92.0,0
53,7001.333333333334,20999.0,95.21995810321845,42.0,42.0,60.5,40,76.8,84.0,0
53,7012.333333333334,21032.0,95.0705899130104,42.0,42.0,66.5,40,235.2,84.0,0
53,7026.666666666666,21076.0,94.87666034155598,36.0,36.0,77.5,64,1267.5,72.0,0
53,7088.333333333334,21262.0,94.05125793557492,32.0,32.0,48.0,40,76.8,64.0,0
53,7014.333333333334,21039.0,95.04348239319486,53.0,53.0,74.25,40,76.8,106.0,0
53,7100.666666666666,21297.0,93.88789784996712,32.0,32.0,54.0,64,235.2,64.0,0
53,7070.666666666666,21206.0,94.2862530643032,45.0,45.0,64.25,64,76.8,90.0,0
53,7017.0,21047.0,95.007363070638,53.0,53.0,80.25,40,235.2,106.0,0
53,7061.666666666666,21179.0,94.40641963653528,37.0,37.0,80.75,40,1428.3,74.0,0
53,7061.333333333334,21179.0,94.41087613293053,45.0,45.0,64.25,64,76.8,90.0,0
53,7078.666666666666,21231.0,94.17969485778866,42.0,42.0,60.5,40,76.8,84.0,0
53,7021.333333333334,21061.0,94.948727687049,45.0,45.0,70.25,40,235.2,90.0,0
53,7070.0,21207.0,94.2951438000943,38.0,38.0,67.0,40,456.3,76.0,0
53,7086.333333333334,21256.0,94.07780234253728,31.0,31.0,62.25,40,662.7,62.0,0
53,7056.0,21163.0,94.4822373393802,35.0,35.0,51.75,64,76.8,70.0,0
53,7061.666666666666,21183.0,94.40641963653528,31.0,31.0,62.25,40,662.7,62.0,0
53,7079.666666666666,21234.0,94.16639201468996,35.0,35.0,57.75,40,235.2,70.0,0
53,6995.333333333334,20981.0,95.30162965786714,25.0,25.0,39.25,40,76.8,50.0,0
53,7094.333333333334,21278.0,93.97171451393127,34.0,34.0,65.0,40,607.5,68.0,0
53,7094.666666666666,21281.0,93.96729937981584,29.0,29.0,52.25,40,307.2,58.0,0
53,6979.0,20933.0,95.52466924583273,25.0,25.0,39.25,40,76.8,50.0,0
53,7090.666666666666,21267.0,94.02030838661152,45.0,45.0,64.25,40,76.8,90.0,0
53,7091.0,21270.0,94.0158886851878,29.0,29.0,52.25,40,307.2,58.0,0
53,7086.666666666666,21256.0,94.07337723424271,25.0,25.0,61.75,40,1116.3,50.0,0
53,7007.666666666666,21018.0,95.13390096560909,45.0,45.0,70.25,40,235.2,90.0,0
53,7193.333333333334,21577.0,92.67840593141798,29.0,29.0,72.25,40,1555.2,58.0,0
53,7087.666666666666,21259.0,94.06010440671592,30.0,30.0,45.5,40,76.8,60.0,0
53,7069.0,21202.0,94.3084830480502,30.0,30.0,45.5,40,76.8,60.0,0
53,7065.0,21190.0,94.36187780136824,30.0,30.0,51.5,40,235.2,60.0,0
53,14874.333333333332,44619.0,44.81993590749165,31.0,31.0,57.25,40,410.7,62.0,0
53,6962.666666666666,20883.0,95.7487552661815,40.0,40.0,98.0,64,2764.8,80.0,0
53,15168.666666666668,45501.0,43.95024831890301,40.0,40.0,98.0,64,2764.8,80.0,0
53,6959.0,20872.0,95.7992048665996,40.0,40.0,92.5,64,2167.5,80.0,0
53,7000.333333333334,20996.0,95.23356030665208,47.0,47.0,86.75,64,940.8,94.0,0
53,7000.0,20997.0,95.23809523809524,37.0,37.0,74.25,64,940.8,74.0,0
53,7064.333333333334,21187.0,94.37078280564336,38.0,38.0,75.5,64,940.8,76.0,0
53,6986.333333333334,20953.0,95.42440001908489,44.0,44.0,63.0,64,76.8,88.0,0
53,6985.0,20948.0,95.44261512765448,44.0,44.0,63.0,64,76.8,88.0,0
